13,-82,574,17.03,1011.20,22.86,22.74,0,0,0,0,0.00,0.00,0,65,255,254,0.3959797919,0.9979767203,17.5353355408,0.4896391034,1011.25,20.71,0.0000000000,0.0000000000,0.0000000000
12,-82,576,17.05,1011.20,22.84,22.72,0,0,0,0,0.00,0.00,0,65,255,254,0.3956073523,0.9979767203,17.5341510773,0.4606817067,1011.26,20.55,0.0000000000,0.0000000000,0.0000000000
12,-84,578,17.07,1011.20,22.86,22.68,0,0,0,0,0.00,0.00,0,64,255,254,0.3950686753,0.9979767203,17.5353355408,0.4530903399,1011.26,20.51,0.0000000000,0.0000000000,0.0000000000
12,-79,580,17.07,1011.20,22.84,22.72,0,0,0,0,0.00,0.00,0,64,255,254,0.3956073523,0.9979767203,17.5341510773,0.4606817067,1011.31,20.39,0.0000000000,0.0000000000,0.0000000000
13,-80,582,17.07,1011.20,22.86,22.74,0,0,0,0,0.00,0.00,0,64,255,254,0.3959797919,0.9979767203,17.5353355408,0.4896391034,1011.26,20.31,0.0000000000,0.0000000000,0.0000000000
13,-82,594,17.11,1011.10,22.87,22.63,0,0,0,0,0.00,0.00,0,64,255,254,0.3943427801,0.9978779554,18.3927192688,0.4309517741,1011.15,19.58,0.0000000000,0.0000000000,0.0000000000
13,-82,596,17.12,1011.10,22.87,22.63,0,0,0,0,0.00,0.00,0,64,255,254,0.3943427801,0.9978779554,18.3927192688,0.4309517741,1011.17,19.61,0.0000000000,0.0000000000,0.0000000000
13,-84,598,17.12,1011.10,22.86,22.66,0,0,0,0,0.00,0.00,0,64,255,254,0.3947646022,0.9978779554,18.3920955658,0.4408871531,1011.17,19.56,0.0000000000,0.0000000000,0.0000000000
12,-82,600,17.13,1011.20,22.86,22.70,0,0,0,0,0.00,0.00,0,64,255,13,-82,802,17.36,1011.20,22.87,22.85,0,0,0,0,0.00,0.00,0,64,255,254,0.3976827562,0.9979767203,17.5359287262,0.5648196936,1011.23,19.37,0.0000000000,0.0000000000,0.0000000000
12,-82,804,17.37,1011.20,22.87,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984404802,0.9979767203,17.5359287262,0.5950841308,1011.21,19.34,0.0000000000,0.0000000000,0.0000000000
13,-80,806,17.37,1011.20,22.86,22.85,0,0,0,0,0.00,0.00,0,64,255,254,0.3976483345,0.9979767203,17.5353355408,0.5564244390,1011.27,19.33,0.0000000000,0.0000000000,0.0000000000
13,-82,808,17.37,1011.20,22.86,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987089097,0.9979767203,17.5353355408,0.5987756848,1011.24,19.38,0.0000000000,0.0000000000,0.0000000000
13,-82,810,17.38,1011.20,22.86,22.88,0,0,0,0,0.00,0.00,0,64,255,254,0.3981029689,0.9979767203,17.5353355408,0.5745885968,1011.27,19.35,0.0000000000,0.0000000000,0.0000000000
13,-79,812,17.37,1011.20,22.87,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987434208,0.9979767203,17.5359287262,0.6071738601,1011.23,19.33,0.0000000000,0.0000000000,0.0000000000
13,-80,814,17.38,1011.10,22.87,22.94,0,0,0,0,0.00,0.00,0,65,255,254,0.3990460932,0.9978779554,18.3927192688,0.6192541718,1011.26,19.39,0.0000000000,0.0000000000,0.0000000000
13,-78,816,17.38,1011.20,22.86,22.88,0,0,0,0,0.00,0.00,0,65,255,254,0.3981029689,0.9979767203,17.5353355408,0.5745885968,1011.25,19.35,0.0000000000,0.0000000000,0.0000000000
13,-82,818,17.39,1011.20,22.86,22.88,0,0,0,0,0.00,0.00,0,64,255,254,0.3981029689,0.9979767203,17.5353355408,0.5745885968,1011.24,19.34,0.0000000000,0.0000000000,0.0000000000
